Tanggal;Tavg;RH_avg;RR;ss;ff_avg;DDD_CAR;lat;long;elevation
12/01/2022;27,7;83;20;3,9;3;SW;-610.781;10.688.053;3
13/01/2022;27,6;82;18,4;5,9;2;NW;-610.781;10.688.053;3
14/01/2022;26,7;86;22,2;0;2;W ;-610.781;10.688.053;3
15/01/2022;26,9;85;15,8;1;2;C ;-610.781;10.688.053;3
16/01/2022;27,6;86;0;0,9;2;C ;-610.781;10.688.053;3
17/01/2022;28;84;39;0;4;NW;-610.781;10.688.053;3
18/01/2022;27;90;28,2;4,1;3;W ;-610.781;10.688.053;3
19/01/2022;27,6;86;134,7;0;3;NW;-610.781;10.688.053;3
20/01/2022;26,4;85;0,3;6,8;2;W ;-610.781;10.688.053;3
21/01/2022;28,1;80;1,5;0,2;2;NW;-610.781;10.688.053;3
22/01/2022;27,6;81;13,3;8,5;2;W ;-610.781;10.688.053;3
23/01/2022;29,3;74;0,8;6;3;W ;-610.781;10.688.053;3
24/01/2022;29,6;72;0;9,3;4;W ;-610.781;10.688.053;3
25/01/2022;28,7;80;0;9,1;3;W ;-610.781;10.688.053;3
26/01/2022;27,2;83;2,5;5,6;3;NW;-610.781;10.688.053;3
27/01/2022;28,7;78;0,4;0;3;NW;-610.781;10.688.053;3
28/01/2022;28,9;78;0;8,4;2;W ;-610.781;10.688.053;3
29/01/2022;28,2;80;0;7,1;1;C ;-610.781;10.688.053;3
30/01/2022;28,6;80;0;1,6;2;C ;-610.781;10.688.053;3
31/01/2022;28,4;78;0;;2;NW;-610.781;10.688.053;3
01/02/2022;29,1;78;0;6,7;2;C ;-610.781;10.688.053;3
02/02/2022;28;83;28,1;7,3;2;C ;-610.781;10.688.053;3
03/02/2022;28,9;81;8888;3,7;1;NE;-610.781;10.688.053;3
04/02/2022;27,3;85;23;6,3;2;C ;-610.781;10.688.053;3
05/02/2022;26,4;89;3,8;6,2;3;W ;-610.781;10.688.053;3
06/02/2022;28;80;61;0;2;W ;-610.781;10.688.053;3
07/02/2022;28,3;82;16,5;3,3;2;NW;-610.781;10.688.053;3
08/02/2022;26,7;89;1,6;6,8;2;C ;-610.781;10.688.053;3
09/02/2022;26,6;84;8,4;0;3;W ;-610.781;10.688.053;3
10/02/2022;27,5;78;3,5;6,5;3;W ;-610.781;10.688.053;3
11/02/2022;28,3;78;0;0,3;2;C ;-610.781;10.688.053;3
12/02/2022;28,3;81;0;3,1;2;C ;-610.781;10.688.053;3
13/02/2022;27,8;78;0;0;1;C ;-610.781;10.688.053;3
14/02/2022;27;82;0;0,4;1;C ;-610.781;10.688.053;3
15/02/2022;27,5;82;9,5;1;1;C ;-610.781;10.688.053;3
16/02/2022;28,8;74;1,6;2,4;2;C ;-610.781;10.688.053;3
17/02/2022;27,8;81;21,5;8,5;2;C ;-610.781;10.688.053;3
18/02/2022;28;81;0,8;6,9;1;C ;-610.781;10.688.053;3
19/02/2022;28,2;81;1,5;0,5;0;C ;-610.781;10.688.053;3
20/02/2022;28,5;81;8888;4;1;C ;-610.781;10.688.053;3
21/02/2022;28,9;71;1;2,7;1;C ;-610.781;10.688.053;3
22/02/2022;29;78;1,8;3,7;2;W ;-610.781;10.688.053;3
23/02/2022;28;78;4;7,3;3;NW;-610.781;10.688.053;3
24/02/2022;28;70;6,3;3,8;3;W ;-610.781;10.688.053;3
25/02/2022;28;72;0;3;3;W ;-610.781;10.688.053;3
26/02/2022;28,6;73;2;0,7;4;W ;-610.781;10.688.053;3
27/02/2022;27,5;80;8888;5,6;4;W ;-610.781;10.688.053;3
28/02/2022;27,9;81;2,1;6,5;4;W ;-610.781;10.688.053;3
01/03/2022;26,6;85;9,4;2,3;4;W ;-610.781;10.688.053;3
02/03/2022;27;84;4,2;0,9;4;W ;-610.781;10.688.053;3
03/03/2022;28,2;78;15;5,7;3;W ;-610.781;10.688.053;3
04/03/2022;27,5;81;3,4;7,3;2;C ;-610.781;10.688.053;3
05/03/2022;27,6;79;8888;1,8;2;C ;-610.781;10.688.053;3
06/03/2022;27,6;76;15,6;4,5;5;W ;-610.781;10.688.053;3
07/03/2022;29,1;71;0;7,3;2;W ;-610.781;10.688.053;3
08/03/2022;27,7;82;0;;2;C ;-610.781;10.688.053;3
09/03/2022;28,3;80;5;4,2;1;C ;-610.781;10.688.053;3
10/03/2022;28,4;79;0;2,7;1;C ;-610.781;10.688.053;3
11/03/2022;28,6;74;;7;3;W ;-610.781;10.688.053;3
12/03/2022;27,7;83;13;7,2;3;W ;-610.781;10.688.053;3
13/03/2022;28,7;82;7,9;3,9;1;C ;-610.781;10.688.053;3
14/03/2022;28,8;82;0;7,5;1;C ;-610.781;10.688.053;3
15/03/2022;28,2;80;9,4;7,1;2;W ;-610.781;10.688.053;3
16/03/2022;28,7;78;0,2;0,3;2;C ;-610.781;10.688.053;3
17/03/2022;29,5;80;0,2;7;2;C ;-610.781;10.688.053;3
18/03/2022;29,4;78;0,2;8,9;2;W ;-610.781;10.688.053;3
19/03/2022;29,5;75;;0,9;4;W ;-610.781;10.688.053;3
20/03/2022;30,7;60;0;6,3;5;W ;-610.781;10.688.053;3
21/03/2022;30,1;67;0;8,4;4;W ;-610.781;10.688.053;3
22/03/2022;29,6;74;0;5,4;3;W ;-610.781;10.688.053;3
23/03/2022;28,5;76;0;2,5;3;W ;-610.781;10.688.053;3
24/03/2022;28,5;78;;3,4;1;C ;-610.781;10.688.053;3
25/03/2022;29,5;78;;8;2;NE;-610.781;10.688.053;3
26/03/2022;;86;0;7;1;C ;-610.781;10.688.053;3
27/03/2022;28,4;81;32;0,3;2;C ;-610.781;10.688.053;3
28/03/2022;28,1;83;23,8;8,8;2;W ;-610.781;10.688.053;3
29/03/2022;29,3;75;0;6,6;1;C ;-610.781;10.688.053;3
30/03/2022;29;76;;;1;C ;-610.781;10.688.053;3
31/03/2022;29,3;78;;2,3;2;SE;-610.781;10.688.053;3
01/04/2022;28,8;80;;7,9;2;W ;-610.781;10.688.053;3
02/04/2022;29,6;73;0,5;0;2;W ;-610.781;10.688.053;3
03/04/2022;27,4;79;0;8,1;2;W ;-610.781;10.688.053;3
04/04/2022;28,7;76;4;3,5;2;C ;-610.781;10.688.053;3
05/04/2022;28,2;80;;6,9;2;C ;-610.781;10.688.053;3
06/04/2022;28,3;77;33,6;7,8;2;W ;-610.781;10.688.053;3
07/04/2022;28,8;79;0;8,6;1;C ;-610.781;10.688.053;3
08/04/2022;28;77;3;7,6;1;C ;-610.781;10.688.053;3
09/04/2022;28,9;75;54;4,8;1;C ;-610.781;10.688.053;3
10/04/2022;29,3;76;0;7,6;1;C ;-610.781;10.688.053;3
11/04/2022;29,1;77;0;8,6;1;C ;-610.781;10.688.053;3
12/04/2022;29,2;79;0,5;8,4;1;C ;-610.781;10.688.053;3
13/04/2022;29,6;76;;6,5;2;S ;-610.781;10.688.053;3
14/04/2022;29,1;75;;8;2;NE;-610.781;10.688.053;3
15/04/2022;29,9;76;0;9;2;C ;-610.781;10.688.053;3
16/04/2022;29,6;74;0;8,7;2;C ;-610.781;10.688.053;3
17/04/2022;29,9;77;;9,1;2;NE;-610.781;10.688.053;3
18/04/2022;29,3;81;12,9;8,9;2;C ;-610.781;10.688.053;3
19/04/2022;29;75;;8,1;1;C ;-610.781;10.688.053;3
20/04/2022;29,3;78;0;7,3;3;W ;-610.781;10.688.053;3
21/04/2022;27,9;82;8888;6,6;1;C ;-610.781;10.688.053;3
22/04/2022;;90;8;0,4;1;C ;-610.781;10.688.053;3
23/04/2022;28,2;83;19,2;2,2;1;C ;-610.781;10.688.053;3
24/04/2022;28,9;80;1,6;8,7;1;C ;-610.781;10.688.053;3
25/04/2022;29,3;76;8888;7,1;2;C ;-610.781;10.688.053;3
26/04/2022;29,4;80;4,5;8,5;3;W ;-610.781;10.688.053;3
27/04/2022;29,8;80;8888;7,9;2;C ;-610.781;10.688.053;3
28/04/2022;27,9;82;12,1;5,6;3;W ;-610.781;10.688.053;3
29/04/2022;29;81;8888;2,6;2;C ;-610.781;10.688.053;3
30/04/2022;28,4;85;;4,3;2;C ;-610.781;10.688.053;3
01/05/2022;28,9;83;0,3;3,3;1;C ;-610.781;10.688.053;3
02/05/2022;27,8;85;0,5;4,8;1;C ;-610.781;10.688.053;3
03/05/2022;28,5;82;18;5;1;C ;-610.781;10.688.053;3
04/05/2022;28,9;81;0;3,3;2;C ;-610.781;10.688.053;3
05/05/2022;29,3;80;;4;2;C ;-610.781;10.688.053;3
06/05/2022;29,9;79;;7,3;2;C ;-610.781;10.688.053;3
07/05/2022;30;80;;8,9;2;SW;-610.781;10.688.053;3
08/05/2022;29,9;78;;6,9;1;W ;-610.781;10.688.053;3
09/05/2022;30,5;78;0;8,8;2;C ;-610.781;10.688.053;3
10/05/2022;30,2;78;8888;4,1;2;NE;-610.781;10.688.053;3
11/05/2022;28,6;84;2,5;6,9;2;NW;-610.781;10.688.053;3
12/05/2022;29,6;80;0;3;3;W ;-610.781;10.688.053;3
13/05/2022;29,6;76;;6,2;2;W ;-610.781;10.688.053;3
14/05/2022;30;79;0;8;2;E ;-610.781;10.688.053;3
15/05/2022;29;87;0;4,5;1;C ;-610.781;10.688.053;3
16/05/2022;28,9;82;12,9;6,3;2;S ;-610.781;10.688.053;3
17/05/2022;29,8;79;8888;7,8;1;C ;-610.781;10.688.053;3
18/05/2022;29,1;80;0;4,1;2;C ;-610.781;10.688.053;3
19/05/2022;28,6;83;1,5;7,4;1;C ;-610.781;10.688.053;3
20/05/2022;28,7;82;0;2,9;2;C ;-610.781;10.688.053;3
21/05/2022;28;81;3;6,1;2;E ;-610.781;10.688.053;3
22/05/2022;28,4;82;;4,3;2;E ;-610.781;10.688.053;3
23/05/2022;29,5;76;;0,7;4;SE;-610.781;10.688.053;3
24/05/2022;29,8;76;0;7,3;3;SE;-610.781;10.688.053;3
25/05/2022;27,8;85;1,3;6,3;2;C ;-610.781;10.688.053;3
26/05/2022;27,4;86;1,2;2,4;2;C ;-610.781;10.688.053;3
27/05/2022;28,5;81;8888;0,3;2;C ;-610.781;10.688.053;3
28/05/2022;26;85;12,1;8,5;2;C ;-610.781;10.688.053;3
29/05/2022;27;86;18,8;0,7;1;C ;-610.781;10.688.053;3
30/05/2022;27,5;84;8888;7,8;1;C ;-610.781;10.688.053;3
31/05/2022;27,7;84;0;3,8;2;N ;-610.781;10.688.053;3
01/06/2022;28,9;77;;6,8;1;C ;-610.781;10.688.053;3
02/06/2022;28,2;83;;6,6;1;C ;-610.781;10.688.053;3
03/06/2022;28,4;78;4,5;6,3;2;C ;-610.781;10.688.053;3
04/06/2022;29,1;81;;6,8;1;W ;-610.781;10.688.053;3
05/06/2022;29,1;79;0;8,1;1;C ;-610.781;10.688.053;3
06/06/2022;28,3;82;8888;6,9;2;NE;-610.781;10.688.053;3
07/06/2022;28,5;77;;0;3;SE;-610.781;10.688.053;3
08/06/2022;27,5;87;9,8;6,7;1;C ;-610.781;10.688.053;3
09/06/2022;26,6;83;3;;1;C ;-610.781;10.688.053;3
10/06/2022;28,5;78;5,2;1,4;2;NE;-610.781;10.688.053;3
11/06/2022;28,4;84;1,3;8,9;2;C ;-610.781;10.688.053;3
12/06/2022;28,4;81;0;5,7;1;C ;-610.781;10.688.053;3
13/06/2022;28,1;79;;5,5;1;C ;-610.781;10.688.053;3
14/06/2022;28,6;79;0;2,3;2;C ;-610.781;10.688.053;3
15/06/2022;27,6;85;8888;1,1;1;C ;-610.781;10.688.053;3
16/06/2022;27;88;9;0;1;C ;-610.781;10.688.053;3
17/06/2022;27,2;87;0;1,1;1;C ;-610.781;10.688.053;3
18/06/2022;27,1;86;0,2;0,4;0;C ;-610.781;10.688.053;3
19/06/2022;28,1;78;0;2,5;2;C ;-610.781;10.688.053;3
20/06/2022;28,9;81;0;7,2;1;C ;-610.781;10.688.053;3
21/06/2022;29,1;76;0;8,8;2;C ;-610.781;10.688.053;3
22/06/2022;28,7;80;2,8;9;2;C ;-610.781;10.688.053;3
23/06/2022;29,4;78;;6,1;2;S ;-610.781;10.688.053;3
24/06/2022;28,3;80;;3,7;1;C ;-610.781;10.688.053;3
25/06/2022;28,5;79;0;1,9;1;C ;-610.781;10.688.053;3
26/06/2022;28,1;84;8888;3,2;1;C ;-610.781;10.688.053;3
27/06/2022;28,7;82;1,5;0,8;1;C ;-610.781;10.688.053;3
28/06/2022;28,8;76;3,8;4,7;2;SW;-610.781;10.688.053;3
29/06/2022;28,4;75;;7,9;2;C ;-610.781;10.688.053;3
30/06/2022;28,2;75;;;2;N ;-610.781;10.688.053;3
01/07/2022;28,5;76;;8,1;2;SE;-610.781;10.688.053;3
02/07/2022;29,3;75;0;7,8;2;W ;-610.781;10.688.053;3
03/07/2022;29,1;84;11,6;5,3;2;E ;-610.781;10.688.053;3
04/07/2022;29,5;75;19,5;5,1;3;E ;-610.781;10.688.053;3
05/07/2022;30;77;0;8;2;C ;-610.781;10.688.053;3
06/07/2022;26,4;90;9,9;9;1;C ;-610.781;10.688.053;3
07/07/2022;28,6;82;33;1,7;1;C ;-610.781;10.688.053;3
08/07/2022;29,2;77;0;8,5;2;C ;-610.781;10.688.053;3
09/07/2022;;;;8,6;2;C ;-610.781;10.688.053;3
10/07/2022;28,6;73;;7,9;3;SE;-610.781;10.688.053;3
11/07/2022;28,7;73;0;9,2;1;C ;-610.781;10.688.053;3
12/07/2022;29,7;78;0;2,4;3;E ;-610.781;10.688.053;3
13/07/2022;28,4;84;;4,2;3;C ;-610.781;10.688.053;3
14/07/2022;29,1;77;0,3;0,9;3;E ;-610.781;10.688.053;3
15/07/2022;29,1;79;0;8,6;3;E ;-610.781;10.688.053;3
16/07/2022;26;83;49,8;8,4;2;SW;-610.781;10.688.053;3
17/07/2022;28,1;82;13,2;0,5;2;S ;-610.781;10.688.053;3
18/07/2022;28,3;82;8888;0,8;2;SE;-610.781;10.688.053;3
19/07/2022;28,8;80;0;8,5;2;C ;-610.781;10.688.053;3
20/07/2022;29,2;80;;8,9;2;E ;-610.781;10.688.053;3
21/07/2022;28,9;78;0;8,9;1;C ;-610.781;10.688.053;3
22/07/2022;29;78;;8,2;2;NE;-610.781;10.688.053;3
23/07/2022;28,8;79;8888;2,2;2;C ;-610.781;10.688.053;3
24/07/2022;28,7;80;0;8,9;2;C ;-610.781;10.688.053;3
25/07/2022;28,9;78;1;8,9;2;C ;-610.781;10.688.053;3
26/07/2022;28,5;74;0;4,3;2;NE;-610.781;10.688.053;3
27/07/2022;28,9;70;;8;2;E ;-610.781;10.688.053;3
28/07/2022;29,2;73;0;6,6;3;E ;-610.781;10.688.053;3
29/07/2022;29,4;77;0;;3;SE;-610.781;10.688.053;3
30/07/2022;28,8;79;;7,8;2;NE;-610.781;10.688.053;3
31/07/2022;29,1;78;0;9,4;3;SE;-610.781;10.688.053;3
01/08/2022;28,7;76;;7,4;3;S ;-610.781;10.688.053;3
02/08/2022;29,3;76;;9,1;2;NE;-610.781;10.688.053;3
03/08/2022;29,3;78;;7,2;3;E ;-610.781;10.688.053;3
04/08/2022;28;84;27,1;4,6;2;C ;-610.781;10.688.053;3
05/08/2022;27,7;87;16;7,2;1;C ;-610.781;10.688.053;3
06/08/2022;28,5;78;;6,7;2;N ;-610.781;10.688.053;3
07/08/2022;28,7;79;;8,7;2;C ;-610.781;10.688.053;3
08/08/2022;28,7;75;0;8,5;2;C ;-610.781;10.688.053;3
09/08/2022;28,8;76;9,5;8,9;2;S ;-610.781;10.688.053;3
10/08/2022;29,3;76;0;8,7;2;C ;-610.781;10.688.053;3
11/08/2022;29,5;77;0;7;2;C ;-610.781;10.688.053;3
12/08/2022;29,7;78;;8,6;2;C ;-610.781;10.688.053;3
13/08/2022;29;77;0;8,6;2;C ;-610.781;10.688.053;3
14/08/2022;29,2;78;0;6,6;2;C ;-610.781;10.688.053;3
15/08/2022;28,9;78;0;8,3;2;C ;-610.781;10.688.053;3
16/08/2022;29;76;0;6,6;2;C ;-610.781;10.688.053;3
17/08/2022;28,7;81;8888;4,3;2;C ;-610.781;10.688.053;3
18/08/2022;29,7;74;0;7,3;3;SE;-610.781;10.688.053;3
19/08/2022;29,9;71;0;9;4;E ;-610.781;10.688.053;3
20/08/2022;29,9;72;0;8,6;3;E ;-610.781;10.688.053;3
21/08/2022;29,3;78;0;8,9;2;NE;-610.781;10.688.053;3
22/08/2022;28;78;0;7,6;1;C ;-610.781;10.688.053;3
23/08/2022;29,2;78;0;2,1;2;C ;-610.781;10.688.053;3
24/08/2022;29,2;78;0;8,6;2;C ;-610.781;10.688.053;3
25/08/2022;29,2;72;0;6,5;2;C ;-610.781;10.688.053;3
26/08/2022;29,1;75;0;7;1;C ;-610.781;10.688.053;3
27/08/2022;28,9;78;;2,8;1;C ;-610.781;10.688.053;3
28/08/2022;28,5;84;0;2,8;2;C ;-610.781;10.688.053;3
29/08/2022;28,4;81;;3,9;1;C ;-610.781;10.688.053;3
30/08/2022;29,3;72;;7,7;1;C ;-610.781;10.688.053;3
31/08/2022;29,1;74;0;7,3;2;NE;-610.781;10.688.053;3
01/09/2022;29,5;76;;4,4;3;E ;-610.781;10.688.053;3
02/09/2022;29,1;81;3,4;8;2;C ;-610.781;10.688.053;3
03/09/2022;28,4;79;0;3,1;4;N ;-610.781;10.688.053;3
04/09/2022;29,1;74;;8,7;2;C ;-610.781;10.688.053;3
05/09/2022;29,6;78;;7,4;2;C ;-610.781;10.688.053;3
06/09/2022;29,8;77;0;7,4;2;E ;-610.781;10.688.053;3
07/09/2022;28,6;83;0;9,2;1;C ;-610.781;10.688.053;3
08/09/2022;26,7;89;25,7;5,3;1;C ;-610.781;10.688.053;3
09/09/2022;26,2;90;1,5;0;2;C ;-610.781;10.688.053;3
10/09/2022;26,8;86;34,6;2;1;C ;-610.781;10.688.053;3
11/09/2022;28,1;81;;1,2;2;C ;-610.781;10.688.053;3
12/09/2022;28,3;82;1;9,5;2;C ;-610.781;10.688.053;3
13/09/2022;29;80;0;8,4;2;C ;-610.781;10.688.053;3
14/09/2022;28,6;74;0;6,5;2;C ;-610.781;10.688.053;3
15/09/2022;29;74;0;4,4;1;C ;-610.781;10.688.053;3
16/09/2022;29,5;73;0;6,9;1;C ;-610.781;10.688.053;3
17/09/2022;29,4;76;0;6,2;2;C ;-610.781;10.688.053;3
18/09/2022;29;80;0;7,9;1;C ;-610.781;10.688.053;3
19/09/2022;29,8;75;0;2,8;2;C ;-610.781;10.688.053;3
20/09/2022;29;72;0;8,7;2;C ;-610.781;10.688.053;3
21/09/2022;29,3;76;;5,7;1;C ;-610.781;10.688.053;3
22/09/2022;28,6;80;0;6;1;C ;-610.781;10.688.053;3
23/09/2022;28,6;81;0,2;1;1;C ;-610.781;10.688.053;3
24/09/2022;29,3;82;0;4,6;2;C ;-610.781;10.688.053;3
25/09/2022;29,5;75;0;8,7;2;C ;-610.781;10.688.053;3
26/09/2022;29,8;70;;6,5;2;C ;-610.781;10.688.053;3
27/09/2022;29,3;73;0,5;7,8;2;C ;-610.781;10.688.053;3
28/09/2022;29,4;73;0;9,2;2;C ;-610.781;10.688.053;3
29/09/2022;29,5;74;0;6,7;2;NE;-610.781;10.688.053;3
30/09/2022;29;75;0;5;3;SE;-610.781;10.688.053;3
01/10/2022;29,9;77;0;4,3;2;E ;-610.781;10.688.053;3
02/10/2022;28,1;80;0;9,3;1;C ;-610.781;10.688.053;3
03/10/2022;29;78;34,1;2,8;1;C ;-610.781;10.688.053;3
04/10/2022;27,9;82;;7,2;1;C ;-610.781;10.688.053;3
05/10/2022;27,8;83;13,8;6,5;2;C ;-610.781;10.688.053;3
06/10/2022;28,3;79;0,5;1;2;C ;-610.781;10.688.053;3
07/10/2022;27;88;13,7;8,2;3;W ;-610.781;10.688.053;3
08/10/2022;28,2;80;1,2;1,9;1;C ;-610.781;10.688.053;3
09/10/2022;28,4;78;8888;3,4;2;C ;-610.781;10.688.053;3
10/10/2022;28;81;0;3,6;1;C ;-610.781;10.688.053;3
11/10/2022;27,6;88;8888;3,8;1;C ;-610.781;10.688.053;3
12/10/2022;28;80;15,5;0,2;2;C ;-610.781;10.688.053;3
13/10/2022;27,8;81;1;7,4;1;C ;-610.781;10.688.053;3
14/10/2022;28,6;80;47,2;7,6;2;NW;-610.781;10.688.053;3
15/10/2022;28,6;81;0;8,4;1;C ;-610.781;10.688.053;3
16/10/2022;28,8;82;2;3,2;1;C ;-610.781;10.688.053;3
17/10/2022;29,3;77;8888;5,4;1;C ;-610.781;10.688.053;3
18/10/2022;28,5;84;0;5;1;C ;-610.781;10.688.053;3
19/10/2022;27,8;83;;0;1;C ;-610.781;10.688.053;3
20/10/2022;28,4;83;8888;1,8;2;W ;-610.781;10.688.053;3
21/10/2022;28,7;78;0;6,1;1;C ;-610.781;10.688.053;3
22/10/2022;29,1;79;8888;0;1;C ;-610.781;10.688.053;3
23/10/2022;28,6;82;98;8,8;2;NW;-610.781;10.688.053;3
24/10/2022;29,1;77;0;8,1;4;W ;-610.781;10.688.053;3
25/10/2022;28;82;0;7,1;3;W ;-610.781;10.688.053;3
26/10/2022;27;85;9,8;3,1;3;W ;-610.781;10.688.053;3
27/10/2022;28,3;82;0,5;0,7;1;C ;-610.781;10.688.053;3
28/10/2022;29,1;71;;5,3;2;W ;-610.781;10.688.053;3
29/10/2022;29,5;72;0;8,1;1;C ;-610.781;10.688.053;3
30/10/2022;29,4;74;0;9,4;2;S ;-610.781;10.688.053;3
31/10/2022;29,2;79;0;7,7;2;NE;-610.781;10.688.053;3
01/11/2022;29,2;78;;8,3;2;C ;-610.781;10.688.053;3
02/11/2022;29,6;77;;5,8;2;C ;-610.781;10.688.053;3
03/11/2022;29,3;80;0;8,1;2;C ;-610.781;10.688.053;3
04/11/2022;29,6;79;0;3,5;1;C ;-610.781;10.688.053;3
05/11/2022;28,4;82;1;5,4;2;C ;-610.781;10.688.053;3
06/11/2022;27,9;83;0;8,1;1;C ;-610.781;10.688.053;3
07/11/2022;27,8;85;5,2;0,2;1;C ;-610.781;10.688.053;3
08/11/2022;28;83;;;1;C ;-610.781;10.688.053;3
09/11/2022;28,1;82;8888;0,9;1;W ;-610.781;10.688.053;3
10/11/2022;27,7;85;0,5;0,2;2;C ;-610.781;10.688.053;3
11/11/2022;28,1;81;7,8;0,2;3;W ;-610.781;10.688.053;3
12/11/2022;28;81;3;2,1;2;C ;-610.781;10.688.053;3
13/11/2022;27,1;85;1,5;6,2;1;C ;-610.781;10.688.053;3
14/11/2022;28,3;82;0,2;2,1;1;C ;-610.781;10.688.053;3
15/11/2022;29,2;80;0;7,8;2;W ;-610.781;10.688.053;3
16/11/2022;29,1;80;0;5,6;2;N ;-610.781;10.688.053;3
17/11/2022;25,8;92;45;6,6;2;W ;-610.781;10.688.053;3
18/11/2022;28,5;78;7;0;3;W ;-610.781;10.688.053;3
19/11/2022;28,8;80;0;;4;W ;-610.781;10.688.053;3
20/11/2022;29,6;74;0;5,4;5;W ;-610.781;10.688.053;3
21/11/2022;29,6;75;8888;7,8;3;NW;-610.781;10.688.053;3
22/11/2022;30;72;0;7,7;4;W ;-610.781;10.688.053;3
23/11/2022;28,4;79;;8,7;2;C ;-610.781;10.688.053;3
24/11/2022;28,4;80;13,3;5;2;C ;-610.781;10.688.053;3
25/11/2022;28,1;80;1,5;2,1;2;C ;-610.781;10.688.053;3
26/11/2022;27,4;85;0;1,2;2;C ;-610.781;10.688.053;3
27/11/2022;27,8;84;8;0;1;C ;-610.781;10.688.053;3
28/11/2022;27,9;84;0;8,1;1;C ;-610.781;10.688.053;3
29/11/2022;28,6;82;9;4,8;2;C ;-610.781;10.688.053;3
30/11/2022;28,5;80;;8,3;2;C ;-610.781;10.688.053;3
01/12/2022;28,9;79;;0,7;1;C ;-610.781;10.688.053;3
02/12/2022;28,4;80;0;7;2;S ;-610.781;10.688.053;3
03/12/2022;28,9;80;0;1,5;2;C ;-610.781;10.688.053;3
04/12/2022;28,9;79;0;7,8;1;C ;-610.781;10.688.053;3
05/12/2022;28,7;80;;6,4;1;C ;-610.781;10.688.053;3
06/12/2022;28,5;85;0;4,2;1;C ;-610.781;10.688.053;3
07/12/2022;28,2;83;;2,4;1;C ;-610.781;10.688.053;3
08/12/2022;28,2;81;8888;0,2;2;C ;-610.781;10.688.053;3
09/12/2022;27,3;85;3,9;2,1;2;C ;-610.781;10.688.053;3
10/12/2022;27,4;85;7,2;3,8;2;W ;-610.781;10.688.053;3
11/12/2022;28,7;75;0,7;6,4;5;W ;-610.781;10.688.053;3
12/12/2022;28;82;0;5;3;W ;-610.781;10.688.053;3
13/12/2022;28,8;73;2,3;6,8;4;W ;-610.781;10.688.053;3
14/12/2022;28,4;80;0;5,5;3;W ;-610.781;10.688.053;3
15/12/2022;29,6;74;1,2;6,3;2;W ;-610.781;10.688.053;3
16/12/2022;29;78;0;9,2;1;C ;-610.781;10.688.053;3
17/12/2022;28,3;85;1,9;5,3;2;C ;-610.781;10.688.053;3
18/12/2022;28,5;85;0,3;6,7;1;C ;-610.781;10.688.053;3
19/12/2022;28,7;80;0;4,9;1;C ;-610.781;10.688.053;3
20/12/2022;28,4;81;0;8;2;NW;-610.781;10.688.053;3
21/12/2022;29,1;81;1,2;4,5;3;W ;-610.781;10.688.053;3
22/12/2022;28,5;83;8888;7,2;3;W ;-610.781;10.688.053;3
23/12/2022;27,4;84;23,9;0,5;3;NW;-610.781;10.688.053;3
24/12/2022;28,5;82;0;0;3;W ;-610.781;10.688.053;3
25/12/2022;26,8;87;0,6;2,2;3;NW;-610.781;10.688.053;3
26/12/2022;26,7;90;12,5;0;3;W ;-610.781;10.688.053;3
27/12/2022;26,1;86;3;0;3;W ;-610.781;10.688.053;3
28/12/2022;26,3;88;0,1;0,5;3;W ;-610.781;10.688.053;3
29/12/2022;26,4;88;23,5;0,8;2;C ;-610.781;10.688.053;3
30/12/2022;26,2;89;4,5;2,4;3;W ;-610.781;10.688.053;3
31/12/2022;26,8;84;35,2;0;3;W ;-610.781;10.688.053;3
01/01/2023;25,9;93;38;1,3;2;C ;-610.781;10.688.053;3
02/01/2023;27,2;88;134,4;0,1;3;W ;-610.781;10.688.053;3
03/01/2023;26,7;83;0,7;1,1;2;W ;-610.781;10.688.053;3
04/01/2023;27;88;3,2;0,1;2;W ;-610.781;10.688.053;3
05/01/2023;27,5;84;31,3;3,5;3;W ;-610.781;10.688.053;3
06/01/2023;29,2;76;1,5;2,9;4;W ;-610.781;10.688.053;3
07/01/2023;29,2;77;1,5;6,4;3;W ;-610.781;10.688.053;3
08/01/2023;27,5;82;0;9,2;4;W ;-610.781;10.688.053;3
09/01/2023;28,9;80;3,8;5,3;3;W ;-610.781;10.688.053;3
10/01/2023;29,6;74;0;8,4;3;W ;-610.781;10.688.053;3
11/01/2023;28,3;77;;4,8;1;C ;-610.781;10.688.053;3
12/01/2023;28,9;74;0;0;1;C ;-610.781;10.688.053;3
13/01/2023;29,4;76;0;8,9;1;C ;-610.781;10.688.053;3
14/01/2023;29,3;76;;6,4;2;C ;-610.781;10.688.053;3
15/01/2023;29,3;74;0;8,8;4;W ;-610.781;10.688.053;3
16/01/2023;29;75;0;7,1;3;W ;-610.781;10.688.053;3
17/01/2023;27,5;82;;4,4;3;NW;-610.781;10.688.053;3
18/01/2023;27,8;83;8888;0,1;2;NW;-610.781;10.688.053;3
19/01/2023;27,5;85;4,5;1,8;3;NW;-610.781;10.688.053;3
20/01/2023;28,4;79;0,2;2,6;2;C ;-610.781;10.688.053;3
21/01/2023;28,2;79;0,9;7,9;3;W ;-610.781;10.688.053;3
22/01/2023;28,9;80;0;8,5;4;W ;-610.781;10.688.053;3
23/01/2023;28,3;78;0;5,8;5;W ;-610.781;10.688.053;3
24/01/2023;28,8;77;8888;4,6;5;W ;-610.781;10.688.053;3
